tx_name	Promoter	5'UTR	CDS	3'UTR	TTS	Intron	Exon	Transcript	chr	start	end	name	strand	gene_id	gene_name	gene_biotype
ENST00000596731.1	0	2	0	0	0	0	2	2	chr19	12778885	12782170	44679	-	ENSG00000105583.5	WDR83OS	protein_coding
ENST00000210060.7	0	0	3	0	0	0	3	3	chr19	12786535	12792716	44737	-	ENSG00000095059.11	DHPS	protein_coding
ENST00000380339.3	0	1	6	0	0	0	7	7	chr19	12799731	12807432	45068	-	ENSG00000132004.8	FBXW9	protein_coding
ENST00000425528.1	0	3	4	0	0	2	7	9	chr19	12810008	12834810	45122	-	ENSG00000105576.11	TNPO2	protein_coding
ENST00000591254.1	0	0	2	1	0	1	3	4	chr19	12841454	12845471	45639	-	ENSG00000123144.6	C19orf43	protein_coding
ENST00000301522.2	0	2	1	1	0	0	4	4	chr19	12907634	12912673	46159	-	ENSG00000167815.7	PRDX2	protein_coding
ENST00000393233.2	0	0	0	1	0	6	1	7	chr19	12936293	12946242	46281	-	ENSG00000132026.9	RTBDN	protein_coding
ENST00000222219.3	0	0	1	0	0	0	1	1	chr19	12986025	12992282	46599	-	ENSG00000105612.4	DNASE2	protein_coding
ENST00000264834.4	0	0	0	0	0	1	0	1	chr19	12995237	12997995	46655	-	ENSG00000105610.4	KLF1	protein_coding
ENST00000293695.7	0	1	0	0	0	2	1	3	chr19	13009600	13030090	46949	-	ENSG00000161860.7	SYCE2	protein_coding
ENST00000588025.1	0	0	3	0	0	1	3	4	chr19	13033293	13044851	46982	-	ENSG00000179115.6	FARSA	protein_coding
ENST00000316939.1	0	1	2	0	0	0	3	3	chr19	13064972	13068050	47432	-	ENSG00000179271.1	GADD45GIP1	protein_coding
ENST00000264824.4	0	2	0	4	0	1	6	7	chr19	13209847	13213681	47747	-	ENSG00000104903.4	LYL1	protein_coding
ENST00000592062.1	0	2	2	0	0	0	4	4	chr19	13215721	13228381	47900	-	ENSG00000104907.8	TRMT1	protein_coding
ENST00000589083.1	0	7	0	0	0	0	7	7	chr19	13254876	13261040	48212	-	ENSG00000104915.10	STX10	protein_coding
ENST00000360228.5	0	0	7	0	0	14	7	21	chr19	13317256	13617038	48357	-	ENSG00000141837.14	CACNA1A	protein_coding
ENST00000397557.1	0	0	0	0	0	2	0	2	chr19	13890884	13900972	48987	-	ENSG00000214109.3	AC008686.1	protein_coding
ENST00000454313.1	0	2	2	0	0	3	4	7	chr19	13993168	14016909	49202	-	ENSG00000132016.7	C19orf57	protein_coding
ENST00000538517.2	0	2	8	1	0	1	11	12	chr19	14042285	14064193	49551	-	ENSG00000132000.7	PODNL1	protein_coding
ENST00000548523.1	0	0	1	0	1	0	1	1	chr19	14192431	14196574	49981	-	ENSG00000188032.5	C19orf67	protein_coding
ENST00000533683.2	0	6	0	0	0	0	6	6	chr19	14198652	14201520	50017	-	ENSG00000141858.7	SAMD1	protein_coding
ENST00000263382.3	0	4	0	0	0	1	4	5	chr19	14230321	14247768	50186	-	ENSG00000105011.4	ASF1B	protein_coding
ENST00000340736.6	0	6	11	0	2	18	17	35	chr19	14260750	14316999	50257	-	ENSG00000072071.12	LPHN1	protein_coding
ENST00000393033.4	0	3	12	0	0	0	15	15	chr19	14588574	14606944	51168	-	ENSG00000123159.11	GIPC1	protein_coding
ENST00000254322.2	0	3	0	0	0	0	3	3	chr19	14625582	14629232	51326	-	ENSG00000132002.3	DNAJB1	protein_coding
ENST00000215565.2	0	0	2	0	0	0	2	2	chr19	14676890	14682874	51817	-	ENSG00000099795.2	NDUFB7	protein_coding
ENST00000253673.5	0	0	0	0	0	0	0	0	chr19	14730051	14785683	52059	-	ENSG00000131355.10	EMR3	protein_coding
ENST00000248073.2	0	0	0	0	0	0	0	0	chr19	14909958	14911023	52984	-	ENSG00000127530.2	OR7C1	protein_coding
ENST00000322301.3	0	0	0	0	0	0	0	0	chr19	14938094	14945960	52974	-	ENSG00000188269.4	OR7A5	protein_coding
ENST00000248058.1	0	0	0	0	0	0	0	0	chr19	14951760	14952689	52992	-	ENSG00000127515.1	OR7A10	protein_coding
ENST00000327462.2	0	0	0	0	0	0	0	0	chr19	14991138	14992264	53005	-	ENSG00000185385.2	OR7A17	protein_coding
ENST00000598504.1	0	2	0	0	0	1	2	3	chr19	15072122	15090505	53110	-	ENSG00000105143.8	SLC1A6	protein_coding
ENST00000263383.3	0	1	0	0	0	0	1	1	chr19	15225798	15236596	53360	-	ENSG00000105135.11	ILVBL	protein_coding
ENST00000263388.2	0	4	11	0	0	4	15	19	chr19	15270444	15311792	53564	-	ENSG00000074181.4	NOTCH3	protein_coding
ENST00000221730.3	0	0	0	0	0	0	0	0	chr19	15337730	15343243	53716	-	ENSG00000105131.3	EPHX3	protein_coding
ENST00000269701.2	0	0	0	0	0	1	0	1	chr19	15464196	15490603	53973	-	ENSG00000105127.4	AKAP8	protein_coding
ENST00000389282.4	0	4	0	2	0	4	6	10	chr19	15532319	15560762	54342	-	ENSG00000011451.13	WIZ	protein_coding
ENST00000343625.7	0	0	2	0	0	0	2	2	chr19	15562435	15575382	54483	-	ENSG00000105122.8	RASAL3	protein_coding
ENST00000292609.4	0	0	0	0	0	0	0	0	chr19	15579456	15590312	54569	-	ENSG00000161031.8	PGLYRP2	protein_coding
ENST00000334920.2	0	0	0	0	0	0	0	0	chr19	15917817	15918936	55245	-	ENSG00000186723.2	OR10H1	protein_coding
ENST00000221700.6	0	0	2	0	0	0	2	2	chr19	15988833	16008930	55300	-	ENSG00000186115.8	CYP4F2	protein_coding
ENST00000402119.4	0	0	0	0	0	0	0	0	chr19	16023383	16045645	55465	-	ENSG00000171903.12	CYP4F11	protein_coding
ENST00000269878.4	0	0	0	0	0	0	0	0	chr19	16272179	16284336	56070	-	ENSG00000141977.5	CIB3	protein_coding
ENST00000602009.1	0	0	1	0	0	0	1	1	chr19	16511442	16546107	56772	-	ENSG00000127527.9	EPS15L1	protein_coding
ENST00000269881.3	0	1	0	0	0	0	1	1	chr19	16589868	16607003	56909	-	ENSG00000269058.1	CALR3	protein_coding
ENST00000409035.1	0	3	0	0	0	14	3	17	chr19	16589878	16739015	56946	-	ENSG00000141979.4	CTD-3222D19.2	protein_coding
ENST00000546361.2	0	1	5	0	0	1	6	7	chr19	16628700	16653341	57093	-	ENSG00000085872.10	CHERP	protein_coding
ENST00000595753.1	0	1	0	0	0	0	1	1	chr19	16660642	16683193	57209	-	ENSG00000127526.9	SLC35E1	protein_coding
ENST00000263390.3	0	3	0	0	0	11	3	14	chr19	16685730	16739017	57307	-	ENSG00000105085.6	MED26	protein_coding
ENST00000593360.1	0	4	0	0	0	1	4	5	chr19	17160576	17186010	58655	-	ENSG00000131351.10	HAUS8	protein_coding
ENST00000291442.3	0	6	8	0	0	3	14	17	chr19	17342692	17356749	59533	-	ENSG00000160113.5	NR2F6	protein_coding
ENST00000594059.1	0	0	8	0	0	6	8	14	chr19	17346749	17366257	59556	-	ENSG00000269095.1	AC010646.3	protein_coding
ENST00000597928.1	0	0	0	0	0	0	0	0	chr19	17360967	17375523	59630	-	ENSG00000130307.7	USHBP1	protein_coding
ENST00000247706.3	0	5	0	1	0	0	6	6	chr19	17402940	17414282	60189	-	ENSG00000127220.5	ABHD8	protein_coding
ENST00000597643.1	0	2	1	5	0	0	8	8	chr19	17434032	17445546	60338	-	ENSG00000074855.6	ANO8	protein_coding
ENST00000252593.6	0	0	6	0	0	0	6	6	chr19	17513748	17516457	60732	-	ENSG00000130303.8	BST2	protein_coding
ENST00000341130.5	0	3	0	0	0	0	3	3	chr19	17546318	17559376	61037	-	ENSG00000188051.6	TMEM221	protein_coding
ENST00000594663.1	0	0	2	0	0	0	2	2	chr19	17547420	17571613	61052	-	ENSG00000269035.1	CTD-2521M24.10	protein_coding
ENST00000301944.2	0	0	2	0	0	0	2	2	chr19	17566234	17571763	61067	-	ENSG00000171773.2	NXNL1	protein_coding
ENST00000428389.2	0	0	8	0	0	14	8	22	chr19	17712138	17799401	61888	-	ENSG00000130477.10	UNC13A	protein_coding
ENST00000379695.5	0	0	0	0	0	0	0	0	chr19	17927323	17932383	63543	-	ENSG00000248099.3	INSL3	protein_coding
ENST00000458235.1	0	1	12	0	0	0	13	13	chr19	17935595	17958841	63570	-	ENSG00000105639.14	JAK3	protein_coding
ENST00000600835.2	0	0	1	1	1	3	2	5	chr19	18169805	18209754	64098	-	ENSG00000096996.11	IL12RB1	protein_coding
ENST00000222256.4	0	7	0	0	0	0	7	7	chr19	18307594	18314884	64520	-	ENSG00000105649.5	RAB3A	protein_coding
ENST00000355502.3	0	2	6	1	0	9	9	18	chr19	18318771	18366229	64575	-	ENSG00000105650.17	PDE4C	protein_coding
ENST00000593829.1	0	0	0	0	1	3	0	3	chr19	18417040	18434084	65035	-	ENSG00000130520.6	LSM4	protein_coding
ENST00000339007.3	0	0	0	0	0	0	0	0	chr19	18501954	18508427	65264	-	ENSG00000175489.9	LRRC25	protein_coding
ENST00000594635.2	0	4	0	3	4	12	7	19	chr19	18553475	18632926	65833	-	ENSG00000105656.8	ELL	protein_coding
ENST00000608443.1	0	4	1	0	0	0	5	5	chr19	18642572	18654470	66014	-	ENSG00000105701.11	FKBP8	protein_coding
ENST00000392386.3	0	6	4	0	0	3	10	13	chr19	18704047	18717660	66587	-	ENSG00000006016.6	CRLF1	protein_coding
ENST00000542601.2	0	0	10	0	0	0	10	10	chr19	18893583	18902114	66951	-	ENSG00000105664.6	COMP	protein_coding
ENST00000247005.6	0	3	3	0	0	1	6	7	chr19	18979361	19006905	67317	-	ENSG00000130283.7	GDF1	protein_coding
ENST00000427170.2	0	2	0	0	0	1	2	3	chr19	18979361	19006953	67248	-	ENSG00000223802.3	CERS1	protein_coding
ENST00000600932.1	0	0	5	0	1	5	5	10	chr19	19010372	19030189	67399	-	ENSG00000105669.8	COPE	protein_coding
ENST00000596918.1	0	0	1	0	0	2	1	3	chr19	19017822	19045206	67488	-	ENSG00000268193.1	AC002985.3	protein_coding
ENST00000600239.1	0	3	0	0	0	0	3	3	chr19	19103176	19144305	68124	-	ENSG00000064607.12	SUGP2	protein_coding
ENST00000450333.2	0	1	3	0	1	0	4	4	chr19	19229978	19249275	68607	-	ENSG00000064545.10	TMEM161A	protein_coding
ENST00000602424.2	0	1	6	0	0	4	7	11	chr19	19256379	19303400	69053	-	ENSG00000213999.11	MEF2B	protein_coding
ENST00000602804.1	0	1	1	0	0	4	2	6	chr19	19256381	19302967	68897	-	ENSG00000064489.17	MEF2BNB-MEF2B	protein_coding
ENST00000488252.2	0	1	1	1	0	0	3	3	chr19	19287712	19303221	69131	-	ENSG00000254901.3	MEF2BNB	protein_coding
ENST00000331552.7	0	0	0	0	0	0	0	0	chr19	19312225	19314233	69448	-	ENSG00000184162.10	NR2C2AP	protein_coding
ENST00000291481.7	0	0	1	1	0	0	2	2	chr19	19366450	19373605	69592	-	ENSG00000187664.8	HAPLN4	protein_coding
ENST00000389363.4	0	2	2	0	0	0	4	4	chr19	19375175	19384097	69645	-	ENSG00000213996.8	TM6SF2	protein_coding
ENST00000247001.5	0	1	0	0	0	0	1	1	chr19	19387320	19431653	69699	-	ENSG00000105705.11	SUGP1	protein_coding
ENST00000360913.3	0	0	0	1	0	0	1	1	chr19	19623230	19626838	70399	-	ENSG00000178093.12	TSSK6	protein_coding
ENST00000251203.9	0	1	0	0	0	1	1	2	chr19	19672522	19729725	70679	-	ENSG00000105717.9	PBX4	protein_coding
ENST00000542587.1	0	3	0	0	0	0	3	3	chr19	19734478	19739739	70770	-	ENSG00000064547.9	LPAR2	protein_coding
ENST00000203556.4	0	1	3	0	0	0	4	4	chr19	19740285	19754476	70825	-	ENSG00000089639.6	GMIP	protein_coding
ENST00000357324.6	0	0	1	0	0	0	1	1	chr19	19756012	19774502	71154	-	ENSG00000105726.12	ATP13A1	protein_coding
ENST00000344099.3	0	0	0	0	0	0	0	0	chr19	19821280	19843906	71351	-	ENSG00000105708.8	ZNF14	protein_coding
ENST00000591639.1	0	0	0	0	0	0	0	0	chr19	19896648	19932560	71419	-	ENSG00000081665.9	ZNF506	protein_coding
ENST00000595282.1	0	0	0	0	0	0	0	0	chr19	20047769	20048639	71689	-	ENSG00000268461.1	AC007204.1	protein_coding
ENST00000397165.2	0	1	0	0	0	0	1	1	chr19	20115227	20150315	71710	-	ENSG00000197124.7	ZNF682	protein_coding
ENST00000427401.4	0	0	0	0	0	0	0	0	chr19	20726237	20748541	72075	-	ENSG00000237440.4	ZNF737	protein_coding
ENST00000601440.1	0	0	0	0	0	0	0	0	chr19	20802867	20844399	72140	-	ENSG00000188171.10	ZNF626	protein_coding
ENST00000356929.3	0	0	0	0	0	0	0	0	chr19	21473962	21512212	72739	-	ENSG00000182141.5	ZNF708	protein_coding
ENST00000358296.6	0	0	0	0	0	1	0	1	chr19	21905568	21950430	73132	-	ENSG00000197020.6	ZNF100	protein_coding
ENST00000594012.1	0	0	0	0	0	0	0	0	chr19	21987752	22034819	73208	-	ENSG00000198521.7	ZNF43	protein_coding
ENST00000397126.4	0	0	0	0	0	0	0	0	chr19	22153993	22193745	73368	-	ENSG00000160321.10	ZNF208	protein_coding
ENST00000397121.2	0	0	0	0	0	0	0	0	chr19	22361893	22379753	73538	-	ENSG00000196109.6	ZNF676	protein_coding
ENST00000357774.5	0	0	0	0	0	0	0	0	chr19	22573821	22605148	73600	-	ENSG00000197360.5	ZNF98	protein_coding
ENST00000397104.3	0	0	0	0	0	0	0	0	chr19	22939007	22952784	73802	-	ENSG00000213973.4	ZNF99	protein_coding
ENST00000594710.1	0	0	0	0	0	0	0	0	chr19	23158270	23185978	73860	-	ENSG00000269067.1	ZNF728	protein_coding
ENST00000418100.1	0	0	0	0	0	0	0	0	chr19	23404401	23433162	73977	-	ENSG00000196081.5	ZNF724P	protein_coding
ENST00000300619.7	0	0	0	0	0	0	0	0	chr19	23540498	23578362	74123	-	ENSG00000167232.9	ZNF91	protein_coding
ENST00000359788.4	0	1	0	0	0	0	1	1	chr19	23835603	23870004	74266	-	ENSG00000197372.5	ZNF675	protein_coding
ENST00000402377.3	0	0	0	0	0	0	0	0	chr19	23921997	23941693	74342	-	ENSG00000196172.8	ZNF681	protein_coding
ENST00000304863.4	0	1	0	0	0	0	1	1	chr19	29698173	29704448	74963	-	ENSG00000169021.4	UQCRFS1	protein_coding
ENST00000306065.4	0	3	0	0	0	3	3	6	chr19	33087913	33166105	76308	-	ENSG00000105186.10	ANKRD27	protein_coding
ENST00000590465.1	0	0	0	0	0	2	0	2	chr19	33321421	33360642	76673	-	ENSG00000021488.8	SLC7A9	protein_coding
ENST00000305768.5	0	0	1	0	0	0	1	1	chr19	33369902	33462869	76798	-	ENSG00000121289.13	CEP89	protein_coding
ENST00000254260.3	0	2	0	0	0	6	2	8	chr19	33469499	33555794	77058	-	ENSG00000131941.3	RHPN2	protein_coding
ENST00000253188.4	0	1	14	0	0	3	15	18	chr19	33699570	33716756	77389	-	ENSG00000130876.7	SLC7A10	protein_coding
ENST00000498907.2	0	5	0	1	0	0	6	6	chr19	33790840	33793470	77489	-	ENSG00000245848.2	CEBPA	protein_coding
ENST00000244137.7	0	1	2	0	0	19	3	22	chr19	33877856	34012700	77545	-	ENSG00000124299.9	PEPD	protein_coding
ENST00000601241.1	0	0	0	0	0	5	0	5	chr19	35084347	35166604	78845	-	ENSG00000205209.3	SCGB2B2	protein_coding
ENST00000587354.2	0	0	0	0	0	0	0	0	chr19	35253700	35264134	79145	-	ENSG00000153896.13	ZNF599	protein_coding
ENST00000404801.1	0	3	0	0	0	0	3	3	chr19	35447258	35454953	79345	-	ENSG00000180884.9	ZNF792	protein_coding
ENST00000392225.3	0	1	1	0	0	0	2	2	chr19	35615417	35626104	80223	-	ENSG00000153902.9	LGI4	protein_coding
ENST00000324675.3	0	0	0	0	0	0	0	0	chr19	35715703	35719632	80786	-	ENSG00000177558.3	FAM187B	protein_coding
ENST00000338897.3	0	0	0	0	0	0	0	0	chr19	35978228	35981433	81946	-	ENSG00000188508.6	KRTDAP	protein_coding
ENST00000452271.2	0	0	0	0	0	0	0	0	chr19	36014269	36019212	83308	-	ENSG00000189001.6	SBSN	protein_coding
ENST00000262623.3	0	0	11	0	1	0	11	11	chr19	36040945	36054560	83508	-	ENSG00000105675.4	ATP4A	protein_coding
ENST00000589807.1	0	0	0	0	0	0	0	0	chr19	36230153	36236333	84603	-	ENSG00000267120.3	AD000671.6	protein_coding
ENST00000592537.1	0	3	0	0	0	0	3	3	chr19	36230155	36233348	84532	-	ENSG00000126246.5	IGFLR1	protein_coding
ENST00000587987.1	0	0	0	0	0	0	0	0	chr19	36233432	36236315	84712	-	ENSG00000161265.10	U2AF1L4	protein_coding
ENST00000592984.1	0	4	0	1	0	2	5	7	chr19	36245469	36248980	85035	-	ENSG00000004776.7	HSPB6	protein_coding
ENST00000324444.3	0	0	3	0	0	1	3	4	chr19	36494212	36499695	86528	-	ENSG00000181392.10	SYNE4	protein_coding
ENST00000486389.1	0	2	0	1	0	0	3	3	chr19	36500026	36505139	86640	-	ENSG00000239382.6	ALKBH6	protein_coding
ENST00000360535.4	0	2	0	0	0	0	2	2	chr19	36505562	36523795	86799	-	ENSG00000105270.10	CLIP3	protein_coding
ENST00000292894.1	0	3	0	0	0	1	3	4	chr19	36525887	36545664	86894	-	ENSG00000161277.9	THAP8	protein_coding
ENST00000221859.4	0	3	0	0	0	0	3	3	chr19	36604612	36606248	87255	-	ENSG00000105258.4	POLR2I	protein_coding
ENST00000292907.3	0	2	4	1	0	0	7	7	chr19	36641824	36643771	87746	-	ENSG00000161281.6	COX7A1	protein_coding
ENST00000270001.7	0	2	0	0	0	0	2	2	chr19	36827162	36870101	87964	-	ENSG00000142065.9	ZFP14	protein_coding
ENST00000392161.3	0	1	0	0	0	0	1	1	chr19	36882862	36909558	88008	-	ENSG00000181007.7	ZFP82	protein_coding
ENST00000396893.2	0	1	0	0	0	0	1	1	chr19	37128094	37157721	88418	-	ENSG00000197808.7	ZNF461	protein_coding
ENST00000591344.1	0	2	0	0	0	0	2	2	chr19	37234387	37263716	88667	-	ENSG00000267041.1	ZNF850	protein_coding
ENST00000356725.4	0	2	0	0	0	1	2	3	chr19	37308330	37329286	88722	-	ENSG00000197863.4	ZNF790	protein_coding
ENST00000520965.1	0	0	0	0	0	0	0	0	chr19	37379026	37406923	88903	-	ENSG00000185869.9	ZNF829	protein_coding
ENST00000356958.4	0	0	0	0	0	0	0	0	chr19	37638513	37663643	89325	-	ENSG00000196967.6	ZNF585A	protein_coding
ENST00000585860.2	0	0	0	0	0	0	0	0	chr19	37656285	37698156	89278	-	ENSG00000267360.2	CTC-454I21.3	protein_coding
ENST00000532828.2	0	0	0	0	0	0	0	0	chr19	37672481	37701451	89412	-	ENSG00000245680.5	ZNF585B	protein_coding
ENST00000316950.6	0	3	0	0	0	1	3	4	chr19	37902057	37958339	90106	-	ENSG00000196437.6	ZNF569	protein_coding
ENST00000328550.2	0	2	0	0	0	2	2	4	chr19	38053552	38085672	90660	-	ENSG00000180479.9	ZNF571	protein_coding
ENST00000351218.2	0	8	0	0	0	0	8	8	chr19	38121910	38146313	90739	-	ENSG00000120784.11	ZFP30	protein_coding
ENST00000358582.4	0	1	0	0	0	0	1	1	chr19	38158652	38183223	90864	-	ENSG00000196381.6	ZNF781	protein_coding
ENST00000586606.2	0	0	0	0	0	1	0	1	chr19	38180784	38210026	90918	-	ENSG00000267552.2	CTD-2528L19.4	protein_coding
ENST00000355202.4	0	1	0	0	0	1	1	2	chr19	38187264	38210691	90954	-	ENSG00000198182.8	ZNF607	protein_coding
ENST00000416611.1	0	4	14	0	0	5	18	23	chr19	38701683	38720354	91520	-	ENSG00000011332.15	DPF1	protein_coding
ENST00000591585.1	0	5	6	0	0	0	11	11	chr19	38742505	38747172	91919	-	ENSG00000167641.6	PPP1R14A	protein_coding
ENST00000334928.6	0	1	4	0	0	0	5	5	chr19	38874905	38878666	92820	-	ENSG00000179168.10	GGN	protein_coding
ENST00000454404.2	0	1	5	0	0	0	6	6	chr19	38899698	38916945	93251	-	ENSG00000171777.11	RASGRP4	protein_coding
ENST00000599035.1	0	0	0	0	0	0	0	0	chr19	39262524	39264072	95287	-	ENSG00000205076.4	LGALS7	protein_coding
ENST00000307751.4	0	0	0	0	0	0	0	0	chr19	39292319	39304004	95328	-	ENSG00000171747.4	LGALS4	protein_coding
ENST00000221418.4	0	1	1	0	0	3	2	5	chr19	39306062	39322645	95408	-	ENSG00000104823.4	ECH1	protein_coding
ENST00000594769.1	0	0	2	0	0	3	2	5	chr19	39308111	39330818	95552	-	ENSG00000268083.1	AC104534.3	protein_coding
ENST00000340740.3	0	2	1	0	0	0	3	3	chr19	39358470	39368894	95783	-	ENSG00000187994.9	RINL	protein_coding
ENST00000249396.7	0	1	8	0	0	1	9	10	chr19	39369197	39390463	95941	-	ENSG00000068903.15	SIRT2	protein_coding
ENST00000571838.1	0	0	2	0	0	0	2	2	chr19	39399620	39402798	96355	-	ENSG00000262484.1	CTC-360G5.1	protein_coding
ENST00000221431.6	0	0	1	0	0	0	1	1	chr19	39405906	39421536	96373	-	ENSG00000104835.10	SARS2	protein_coding
ENST00000599996.1	0	0	4	0	0	2	4	6	chr19	39406044	39440495	96664	-	ENSG00000269547.1	CTC-360G5.8	protein_coding
ENST00000292852.4	0	6	4	0	0	2	10	12	chr19	39432044	39466550	96746	-	ENSG00000269190.1	FBXO17	protein_coding
ENST00000413851.2	0	0	0	0	0	0	0	0	chr19	39734246	39735646	97269	-	ENSG00000197110.4	IFNL3	protein_coding
ENST00000606380.1	0	0	0	0	0	0	0	0	chr19	39737773	39739219	97285	-	ENSG00000272395.1	IFNL4	polymorphic_pseudogene
ENST00000248668.4	0	0	3	0	0	2	3	5	chr19	39797208	39805976	97344	-	ENSG00000128011.4	LRFN1	protein_coding
ENST00000598034.1	0	0	0	0	1	0	0	0	chr19	39818999	39826646	97425	-	ENSG00000130755.8	GMFG	protein_coding
ENST00000221265.3	0	1	2	0	1	0	3	3	chr19	39876492	39881835	97684	-	ENSG00000006712.10	PAF1	protein_coding
ENST00000326282.4	0	0	1	0	0	0	1	1	chr19	40021630	40023494	99212	-	ENSG00000176401.5	EID2B	protein_coding
ENST00000390658.2	0	0	2	1	0	0	3	3	chr19	40028890	40030870	99231	-	ENSG00000176396.9	EID2	protein_coding
ENST00000221804.4	0	0	0	0	0	0	0	0	chr19	40221890	40228668	99413	-	ENSG00000105205.6	CLC	protein_coding
ENST00000593685.1	0	2	8	0	3	0	10	10	chr19	40315990	40324274	99439	-	ENSG00000105204.9	DYRK1B	protein_coding
ENST00000221801.3	0	1	0	0	0	1	1	2	chr19	40325098	40337054	99620	-	ENSG00000105202.3	FBL	protein_coding
ENST00000221347.6	0	0	4	0	0	2	4	6	chr19	40353963	40440533	99771	-	ENSG00000090920.9	FCGBP	protein_coding
ENST00000434248.1	0	0	0	0	0	2	0	2	chr19	40534167	40562116	100077	-	ENSG00000128000.11	ZNF780B	protein_coding
ENST00000430325.2	0	0	1	0	0	0	1	1	chr19	40728115	40732597	100461	-	ENSG00000105219.4	CNTD2	protein_coding
ENST00000392038.2	0	2	4	4	0	9	10	19	chr19	40736224	40791302	100518	-	ENSG00000105221.12	AKT2	protein_coding
ENST00000582783.1	0	1	1	2	0	0	4	4	chr19	40825443	40854434	101092	-	ENSG00000160392.9	C19orf47	protein_coding
ENST00000291823.2	0	2	1	0	0	0	3	3	chr19	40885178	40896094	101570	-	ENSG00000160396.8	HIPK4	protein_coding
ENST00000291825.7	0	1	4	2	0	2	7	9	chr19	40899675	40919271	101584	-	ENSG00000105227.10	PRX	protein_coding
ENST00000357949.4	0	3	0	0	2	0	3	3	chr19	40927499	40931932	101625	-	ENSG00000197019.4	SERTAD1	protein_coding
ENST00000597870.1	0	2	0	0	0	1	2	3	chr19	40953728	40971642	101708	-	ENSG00000090013.5	BLVRB	protein_coding
ENST00000252891.4	0	3	1	3	0	2	7	9	chr19	41172596	41196556	103261	-	ENSG00000105245.5	NUMBL	protein_coding
ENST00000324464.3	0	1	3	0	0	4	4	8	chr19	41197434	41222790	103410	-	ENSG00000123815.7	ADCK4	protein_coding
ENST00000378313.2	0	0	1	2	0	0	3	3	chr19	41246761	41255828	103744	-	ENSG00000188493.10	C19orf54	protein_coding
ENST00000301141.5	0	0	0	0	0	0	0	0	chr19	41349443	41356352	104490	-	ENSG00000255974.2	CYP2A6	protein_coding
ENST00000301146.4	0	0	5	0	0	0	5	5	chr19	41381344	41388657	104541	-	ENSG00000198077.6	CYP2A7	protein_coding
ENST00000221930.5	0	6	1	0	0	0	7	7	chr19	41836228	41859816	105581	-	ENSG00000105329.5	TGFB1	protein_coding
ENST00000243578.3	0	2	0	0	0	0	2	2	chr19	41860326	41870078	105829	-	ENSG00000123810.3	B9D2	protein_coding
ENST00000221233.4	0	1	0	0	0	0	1	1	chr19	41892279	41903384	105983	-	ENSG00000077348.4	EXOSC5	protein_coding
ENST00000321702.2	0	4	0	0	0	0	4	4	chr19	41931264	41934635	106048	-	ENSG00000177191.2	B3GNT8	protein_coding
ENST00000221943.9	0	0	0	0	0	0	0	0	chr19	41937224	41945810	106083	-	ENSG00000105341.14	ATP5SL	protein_coding
ENST00000221954.2	0	0	0	0	0	0	0	0	chr19	42125344	42133442	106446	-	ENSG00000105352.6	CEACAM4	protein_coding
ENST00000006724.3	0	0	0	0	0	0	0	0	chr19	42177235	42192296	106496	-	ENSG00000007306.10	CEACAM7	protein_coding
ENST00000330743.3	0	0	0	0	0	0	0	0	chr19	42341148	42348736	106801	-	ENSG00000183103.6	LYPD4	protein_coding
ENST00000222008.6	0	2	0	0	0	0	2	2	chr19	42460833	42463542	107655	-	ENSG00000105404.6	RABAC1	protein_coding
ENST00000441343.1	0	3	1	0	0	5	4	9	chr19	42470734	42498366	107709	-	ENSG00000105409.11	ATP1A3	protein_coding
ENST00000595337.1	0	5	1	1	1	2	7	9	chr19	42702765	42724275	108666	-	ENSG00000160570.9	DEDD2	protein_coding
ENST00000398249.4	0	0	1	0	1	0	1	1	chr19	42734342	42746045	108814	-	ENSG00000105723.7	GSK3A	protein_coding
ENST00000594664.1	0	10	0	0	0	1	10	11	chr19	42738735	42759284	108873	-	ENSG00000268643.1	AC006486.9	protein_coding
ENST00000222329.4	0	10	6	3	0	0	19	19	chr19	42751724	42759309	108895	-	ENSG00000105722.5	ERF	protein_coding
ENST00000538771.1	0	4	0	0	0	0	4	4	chr19	42801185	42806929	109155	-	ENSG00000079462.3	PAFAH1B3	protein_coding
ENST00000244289.4	0	0	4	0	0	2	4	6	chr19	42905659	42931578	109645	-	ENSG00000079435.5	LIPE	protein_coding
ENST00000601181.1	0	0	1	0	0	0	1	1	chr19	42932440	42947200	109740	-	ENSG00000189377.4	CXCL17	protein_coding
ENST00000244336.5	0	0	0	0	0	0	0	0	chr19	43084393	43099082	109990	-	ENSG00000124469.6	CEACAM8	protein_coding
ENST00000327495.5	0	0	0	0	0	0	0	0	chr19	43225794	43244721	110056	-	ENSG00000221826.5	PSG3	protein_coding
ENST00000404209.4	0	0	0	0	0	0	0	0	chr19	43256838	43269830	110102	-	ENSG00000124467.14	PSG8	protein_coding
ENST00000244296.2	0	0	0	0	0	0	0	0	chr19	43371358	43383871	110305	-	ENSG00000231924.5	PSG1	protein_coding
ENST00000601833.1	0	0	0	0	0	0	0	0	chr19	43419454	43423715	110423	-	ENSG00000170848.11	PSG6	protein_coding
ENST00000446844.3	0	0	0	0	0	0	0	0	chr19	43429031	43441318	110453	-	ENSG00000221878.6	PSG7	polymorphic_pseudogene
ENST00000593983.1	0	0	0	0	0	0	0	0	chr19	43511810	43529504	110511	-	ENSG00000243130.3	PSG11	protein_coding
