chrPeak	startPeak	endPeak	idPeak	scorePeak	strandPeak	chrfeature	startfeature	endfeature	widthfeature	strandfeature	tx_name	feature_name
chr19	56631350	56633073	ZNF281_ChIPseq_peak_40099b	1	*	chr19	56632540	56632649	109	-	ENST00000270459.3	5'UTR
chr19	56631350	56633073	ZNF281_ChIPseq_peak_40099c	1	*	chr19	56632540	56632649	109	-	ENST00000270459.3	5'UTR
chr19	56631350	56633073	ZNF281_ChIPseq_peak_40099d	1	*	chr19	56632540	56632649	109	-	ENST00000270459.3	5'UTR
chr19	56651799	56653303	ZNF281_ChIPseq_peak_40100a	1	*	chr19	56652555	56652726	171	+	ENST00000337080.3	5'UTR
chr19	56651799	56653303	ZNF281_ChIPseq_peak_40100b	1	*	chr19	56652555	56652726	171	+	ENST00000337080.3	5'UTR
chr19	56651799	56653303	ZNF281_ChIPseq_peak_40100c	1	*	chr19	56652555	56652726	171	+	ENST00000337080.3	5'UTR
chr19	56651799	56653303	ZNF281_ChIPseq_peak_40100d	1	*	chr19	56652555	56652726	171	+	ENST00000337080.3	5'UTR
chr19	56879307	56879882	ZNF281_ChIPseq_peak_40107a	1	*	chr19	56879577	56879752	175	-	ENST00000587340.1	5'UTR
chr19	56879307	56879882	ZNF281_ChIPseq_peak_40107b	1	*	chr19	56879577	56879752	175	-	ENST00000587340.1	5'UTR
chr19	56879307	56879882	ZNF281_ChIPseq_peak_40107c	1	*	chr19	56879577	56879752	175	-	ENST00000587340.1	5'UTR
chr19	56904582	56904917	ZNF281_ChIPseq_peak_40108a	1	*	chr19	56904810	56904889	79	-	ENST00000301310.4	5'UTR
chr19	56904582	56904917	ZNF281_ChIPseq_peak_40108b	1	*	chr19	56904810	56904889	79	-	ENST00000301310.4	5'UTR
chr19	57049642	57050666	ZNF281_ChIPseq_peak_40115a	1	*	chr19	57050316	57050387	71	+	ENST00000301318.3	5'UTR
chr19	57049642	57050666	ZNF281_ChIPseq_peak_40115b	1	*	chr19	57050316	57050387	71	+	ENST00000301318.3	5'UTR
chr19	57049642	57050666	ZNF281_ChIPseq_peak_40115c	1	*	chr19	57050316	57050387	71	+	ENST00000301318.3	5'UTR
chr19	57078832	57079082	ZNF281_ChIPseq_peak_40116	1	*	chr19	57078879	57079407	528	+	ENST00000330619.8	5'UTR
chr19	57106349	57107063	ZNF281_ChIPseq_peak_40117a	1	*	chr19	57106667	57106796	129	+	ENST00000328070.6	5'UTR
chr19	57106349	57107063	ZNF281_ChIPseq_peak_40117b	1	*	chr19	57106667	57106796	129	+	ENST00000328070.6	5'UTR
chr19	57154412	57154632	ZNF281_ChIPseq_peak_40119	1	*	chr19	57154512	57154578	66	+	ENST00000598409.1	5'UTR
chr19	57702649	57703235	ZNF281_ChIPseq_peak_40123a	1	*	chr19	57702867	57703281	414	+	ENST00000263095.6	5'UTR
chr19	57702649	57703235	ZNF281_ChIPseq_peak_40123b	1	*	chr19	57702867	57703281	414	+	ENST00000263095.6	5'UTR
chr19	57751811	57752281	ZNF281_ChIPseq_peak_40126	1	*	chr19	57751972	57751992	20	+	ENST00000535550.1	5'UTR
chr19	57751811	57752281	ZNF281_ChIPseq_peak_40126	1	*	chr19	57752055	57752289	234	+	ENST00000535550.1	5'UTR
chr19	57791739	57792049	ZNF281_ChIPseq_peak_40129	1	*	chr19	57791852	57792174	322	+	ENST00000360338.3	5'UTR
chr19	57831784	57832001	ZNF281_ChIPseq_peak_40132	1	*	chr19	57831876	57832221	345	+	ENST00000321545.4	5'UTR
chr19	57874930	57875150	ZNF281_ChIPseq_peak_40135	1	*	chr19	57874933	57875071	138	+	ENST00000282282.3	5'UTR
chr19	57874930	57875150	ZNF281_ChIPseq_peak_40135	1	*	chr19	57874933	57875071	138	+	ENST00000597658.1	5'UTR
chr19	57874930	57875150	ZNF281_ChIPseq_peak_40135	1	*	chr19	57874934	57876201	1267	+	ENST00000596755.1	5'UTR
chr19	57901173	57901348	ZNF281_ChIPseq_peak_40136	1	*	chr19	57901217	57901467	250	+	ENST00000366197.5	5'UTR
chr19	57946848	57947123	ZNF281_ChIPseq_peak_40137	1	*	chr19	57946696	57946946	250	+	ENST00000334181.4	5'UTR
chr19	57988673	57988852	ZNF281_ChIPseq_peak_40139	1	*	chr19	57988677	57988938	261	-	ENST00000343280.4	5'UTR
chr19	57988673	57988852	ZNF281_ChIPseq_peak_40139	1	*	chr19	57988677	57988871	194	-	ENST00000596831.1	5'UTR
chr19	57999095	57999426	ZNF281_ChIPseq_peak_40140	1	*	chr19	57999085	57999318	233	+	ENST00000601674.1	5'UTR
chr19	57999095	57999426	ZNF281_ChIPseq_peak_40140	1	*	chr19	57999089	57999318	229	+	ENST00000424930.2	5'UTR
chr19	58011155	58011427	ZNF281_ChIPseq_peak_40141a	1	*	chr19	58011306	58011448	142	+	ENST00000599847.1	5'UTR
chr19	58011155	58011427	ZNF281_ChIPseq_peak_40141b	1	*	chr19	58011306	58011448	142	+	ENST00000599847.1	5'UTR
chr19	58038703	58039182	ZNF281_ChIPseq_peak_40142a	1	*	chr19	58038793	58038941	148	+	ENST00000602149.1	5'UTR
chr19	58038703	58039182	ZNF281_ChIPseq_peak_40142b	1	*	chr19	58038793	58038941	148	+	ENST00000602149.1	5'UTR
chr19	58070771	58071179	ZNF281_ChIPseq_peak_40143a	1	*	chr19	58071050	58071231	181	-	ENST00000447310.1	5'UTR
chr19	58070771	58071179	ZNF281_ChIPseq_peak_40143b	1	*	chr19	58071050	58071231	181	-	ENST00000447310.1	5'UTR
chr19	58070771	58071179	ZNF281_ChIPseq_peak_40143c	1	*	chr19	58071050	58071231	181	-	ENST00000447310.1	5'UTR
chr19	58144450	58144709	ZNF281_ChIPseq_peak_40145	1	*	chr19	58144548	58144714	166	+	ENST00000540556.1	5'UTR
chr19	58331088	58331235	ZNF281_ChIPseq_peak_40147	1	*	chr19	58331093	58331313	220	+	ENST00000596498.2	5'UTR
chr19	58513995	58514273	ZNF281_ChIPseq_peak_40151	1	*	chr19	58514147	58514717	570	-	ENST00000341164.4	5'UTR
chr19	58545250	58545481	ZNF281_ChIPseq_peak_40152	1	*	chr19	58545433	58545529	96	+	ENST00000282326.1	5'UTR
chr19	58570497	58570720	ZNF281_ChIPseq_peak_40154	1	*	chr19	58570647	58570678	31	+	ENST00000506786.1	5'UTR
chr19	58608753	58609706	ZNF281_ChIPseq_peak_40155a	1	*	chr19	58609296	58609577	281	-	ENST00000240727.6	5'UTR
chr19	58608753	58609706	ZNF281_ChIPseq_peak_40155b	1	*	chr19	58609296	58609577	281	-	ENST00000240727.6	5'UTR
chr19	58608753	58609706	ZNF281_ChIPseq_peak_40155c	1	*	chr19	58609296	58609577	281	-	ENST00000240727.6	5'UTR
chr19	58694139	58694728	ZNF281_ChIPseq_peak_40159	1	*	chr19	58694395	58694809	414	+	ENST00000326804.4	5'UTR
chr19	58694955	58695475	ZNF281_ChIPseq_peak_40160a	1	*	chr19	58695287	58695332	45	+	ENST00000326804.4	5'UTR
chr19	58694955	58695475	ZNF281_ChIPseq_peak_40160b	1	*	chr19	58695287	58695332	45	+	ENST00000326804.4	5'UTR
chr19	58789885	58790397	ZNF281_ChIPseq_peak_40164	1	*	chr19	58790316	58790447	131	+	ENST00000196548.5	5'UTR
chr19	58789885	58790397	ZNF281_ChIPseq_peak_40164	1	*	chr19	58790317	58790447	130	+	ENST00000608843.1	5'UTR
chr19	58789885	58790397	ZNF281_ChIPseq_peak_40164	1	*	chr19	58790331	58790447	116	+	ENST00000591325.1	5'UTR
chr19	58838202	58838928	ZNF281_ChIPseq_peak_40166a	1	*	chr19	58838384	58838480	96	+	ENST00000329665.4	5'UTR
chr19	58838202	58838928	ZNF281_ChIPseq_peak_40166b	1	*	chr19	58838384	58838480	96	+	ENST00000329665.4	5'UTR
chr19	58864749	58864960	ZNF281_ChIPseq_peak_40168	1	*	chr19	58864803	58864865	62	-	ENST00000263100.3	5'UTR
chr19	58873870	58874428	ZNF281_ChIPseq_peak_40171a	1	*	chr19	58874042	58874120	78	-	ENST00000311044.3	5'UTR
chr19	58873870	58874428	ZNF281_ChIPseq_peak_40171b	1	*	chr19	58874042	58874120	78	-	ENST00000311044.3	5'UTR
chr19	58873870	58874428	ZNF281_ChIPseq_peak_40171c	1	*	chr19	58874042	58874120	78	-	ENST00000311044.3	5'UTR
chr19	58891980	58892499	ZNF281_ChIPseq_peak_40172	1	*	chr19	58892307	58892389	82	-	ENST00000427624.2	5'UTR
chr19	58919267	58920810	ZNF281_ChIPseq_peak_40179a	1	*	chr19	58919991	58920514	523	+	ENST00000306910.4	5'UTR
chr19	58919267	58920810	ZNF281_ChIPseq_peak_40179b	1	*	chr19	58919991	58920514	523	+	ENST00000306910.4	5'UTR
chr19	58919267	58920810	ZNF281_ChIPseq_peak_40179c	1	*	chr19	58919991	58920514	523	+	ENST00000306910.4	5'UTR
chr19	58919267	58920810	ZNF281_ChIPseq_peak_40179d	1	*	chr19	58919991	58920514	523	+	ENST00000306910.4	5'UTR
chr19	58919267	58920810	ZNF281_ChIPseq_peak_40179e	1	*	chr19	58919991	58920514	523	+	ENST00000306910.4	5'UTR
chr19	58978267	58978491	ZNF281_ChIPseq_peak_40181	1	*	chr19	58978422	58979125	703	+	ENST00000536459.2	5'UTR
chr19	58987023	58987452	ZNF281_ChIPseq_peak_40182a	1	*	chr19	58985383	58987563	2180	+	ENST00000596341.1	5'UTR
chr19	58987023	58987452	ZNF281_ChIPseq_peak_40182b	1	*	chr19	58985383	58987563	2180	+	ENST00000596341.1	5'UTR
chr19	59030460	59031459	ZNF281_ChIPseq_peak_40187a	1	*	chr19	59031108	59031589	481	-	ENST00000594051.1	5'UTR
chr19	59030460	59031459	ZNF281_ChIPseq_peak_40187b	1	*	chr19	59031108	59031589	481	-	ENST00000594051.1	5'UTR
chr19	59055149	59056721	ZNF281_ChIPseq_peak_40188a	1	*	chr19	59055835	59056124	289	+	ENST00000253024.5	5'UTR
chr19	59055149	59056721	ZNF281_ChIPseq_peak_40188b	1	*	chr19	59055835	59056124	289	+	ENST00000253024.5	5'UTR
chr19	59055149	59056721	ZNF281_ChIPseq_peak_40188c	1	*	chr19	59055835	59056124	289	+	ENST00000253024.5	5'UTR
chr19	59055149	59056721	ZNF281_ChIPseq_peak_40188d	1	*	chr19	59055835	59056124	289	+	ENST00000253024.5	5'UTR
chr19	59069512	59071302	ZNF281_ChIPseq_peak_40194a	1	*	chr19	59069748	59070327	579	-	ENST00000253023.3	5'UTR
chr19	59069512	59071302	ZNF281_ChIPseq_peak_40194b	1	*	chr19	59069748	59070327	579	-	ENST00000253023.3	5'UTR
chr19	59084280	59085111	ZNF281_ChIPseq_peak_40195	1	*	chr19	59084421	59084942	521	-	ENST00000215057.2	5'UTR
chr19	305475	305977	ZNF281_ChIPseq_peak_35003	1	*	chr19	305574	306689	1115	-	ENST00000264819.4	3'UTR
chr19	405011	405849	ZNF281_ChIPseq_peak_35012a	1	*	chr19	405437	407095	1658	-	ENST00000332235.6	3'UTR
chr19	405011	405849	ZNF281_ChIPseq_peak_35012b	1	*	chr19	405437	407095	1658	-	ENST00000332235.6	3'UTR
chr19	405011	405849	ZNF281_ChIPseq_peak_35012c	1	*	chr19	405437	407095	1658	-	ENST00000332235.6	3'UTR
chr19	519444	519656	ZNF281_ChIPseq_peak_35049	1	*	chr19	519423	519654	231	+	ENST00000359315.5	3'UTR
chr19	583377	583704	ZNF281_ChIPseq_peak_35067	1	*	chr19	582749	583490	741	+	ENST00000333511.3	3'UTR
chr19	616518	617041	ZNF281_ChIPseq_peak_35082a	1	*	chr19	616474	617159	685	+	ENST00000251287.2	3'UTR
chr19	616518	617041	ZNF281_ChIPseq_peak_35082b	1	*	chr19	616474	617159	685	+	ENST00000251287.2	3'UTR
chr19	746967	747181	ZNF281_ChIPseq_peak_35115	1	*	chr19	746814	748328	1514	+	ENST00000264560.7	3'UTR
chr19	747813	748201	ZNF281_ChIPseq_peak_35116	1	*	chr19	746814	748328	1514	+	ENST00000264560.7	3'UTR
chr19	811068	811441	ZNF281_ChIPseq_peak_35137	1	*	chr19	810826	812320	1494	+	ENST00000356948.6	3'UTR
chr19	848067	848754	ZNF281_ChIPseq_peak_35148a	1	*	chr19	847969	848175	206	+	ENST00000544537.2	3'UTR
chr19	848067	848754	ZNF281_ChIPseq_peak_35148b	1	*	chr19	847969	848175	206	+	ENST00000544537.2	3'UTR
chr19	868243	869609	ZNF281_ChIPseq_peak_35152a	1	*	chr19	867962	868499	537	-	ENST00000606248.1	3'UTR
chr19	868243	869609	ZNF281_ChIPseq_peak_35152a	1	*	chr19	868862	868946	84	-	ENST00000606248.1	3'UTR
chr19	868243	869609	ZNF281_ChIPseq_peak_35152b	1	*	chr19	867962	868499	537	-	ENST00000606248.1	3'UTR
chr19	868243	869609	ZNF281_ChIPseq_peak_35152b	1	*	chr19	868862	868946	84	-	ENST00000606248.1	3'UTR
chr19	868243	869609	ZNF281_ChIPseq_peak_35152c	1	*	chr19	867962	868499	537	-	ENST00000606248.1	3'UTR
chr19	868243	869609	ZNF281_ChIPseq_peak_35152c	1	*	chr19	868862	868946	84	-	ENST00000606248.1	3'UTR
chr19	871846	872152	ZNF281_ChIPseq_peak_35153	1	*	chr19	871925	872118	193	-	ENST00000606248.1	3'UTR
chr19	973468	973902	ZNF281_ChIPseq_peak_35188	1	*	chr19	972065	975939	3874	+	ENST00000263620.3	3'UTR
chr19	974947	975292	ZNF281_ChIPseq_peak_35189	1	*	chr19	972065	975939	3874	+	ENST00000263620.3	3'UTR
chr19	1038995	1039242	ZNF281_ChIPseq_peak_35217	1	*	chr19	1037899	1039068	1169	+	ENST00000263097.4	3'UTR
chr19	1106726	1107835	ZNF281_ChIPseq_peak_35246a	1	*	chr19	1106571	1106778	207	+	ENST00000354171.8	3'UTR
chr19	1106726	1107835	ZNF281_ChIPseq_peak_35246a	1	*	chr19	1107635	1108218	583	-	ENST00000361757.3	3'UTR
chr19	1106726	1107835	ZNF281_ChIPseq_peak_35246b	1	*	chr19	1106571	1106778	207	+	ENST00000354171.8	3'UTR
chr19	1106726	1107835	ZNF281_ChIPseq_peak_35246b	1	*	chr19	1107635	1108218	583	-	ENST00000361757.3	3'UTR
chr19	1106726	1107835	ZNF281_ChIPseq_peak_35246c	1	*	chr19	1106571	1106778	207	+	ENST00000354171.8	3'UTR
chr19	1106726	1107835	ZNF281_ChIPseq_peak_35246c	1	*	chr19	1107635	1108218	583	-	ENST00000361757.3	3'UTR
chr19	1227339	1227903	ZNF281_ChIPseq_peak_35290a	1	*	chr19	1227591	1228428	837	+	ENST00000326873.7	3'UTR
chr19	1227339	1227903	ZNF281_ChIPseq_peak_35290b	1	*	chr19	1227591	1228428	837	+	ENST00000326873.7	3'UTR
chr19	1228671	1229370	ZNF281_ChIPseq_peak_35291	1	*	chr19	1228285	1230891	2606	-	ENST00000590083.1	3'UTR
chr19	1244571	1244990	ZNF281_ChIPseq_peak_35299	1	*	chr19	1244436	1244824	388	+	ENST00000215375.2	3'UTR
chr19	1257564	1258201	ZNF281_ChIPseq_peak_35306a	1	*	chr19	1257271	1259139	1868	+	ENST00000300952.2	3'UTR
chr19	1257564	1258201	ZNF281_ChIPseq_peak_35306b	1	*	chr19	1257271	1259139	1868	+	ENST00000300952.2	3'UTR
chr19	1259055	1259862	ZNF281_ChIPseq_peak_35307	1	*	chr19	1257271	1259139	1868	+	ENST00000300952.2	3'UTR
chr19	1273277	1273460	ZNF281_ChIPseq_peak_35313	1	*	chr19	1271979	1274439	2460	+	ENST00000590347.1	3'UTR
chr19	1300361	1300710	ZNF281_ChIPseq_peak_35328	1	*	chr19	1299944	1301430	1486	+	ENST00000215368.2	3'UTR
chr19	1377089	1377603	ZNF281_ChIPseq_peak_35341	1	*	chr19	1376575	1378430	1855	+	ENST00000311401.5	3'UTR
chr19	1394291	1394653	ZNF281_ChIPseq_peak_35346	1	*	chr19	1393406	1395580	2174	+	ENST00000313408.7	3'UTR
chr19	1470240	1471171	ZNF281_ChIPseq_peak_35381a	1	*	chr19	1470212	1473237	3025	+	ENST00000535453.1	3'UTR
chr19	1470240	1471171	ZNF281_ChIPseq_peak_35381b	1	*	chr19	1470212	1473237	3025	+	ENST00000535453.1	3'UTR
chr19	1471360	1472102	ZNF281_ChIPseq_peak_35382a	1	*	chr19	1470212	1473237	3025	+	ENST00000535453.1	3'UTR
chr19	1471360	1472102	ZNF281_ChIPseq_peak_35382b	1	*	chr19	1470212	1473237	3025	+	ENST00000535453.1	3'UTR
chr19	1497819	1498037	ZNF281_ChIPseq_peak_35392	1	*	chr19	1497210	1497926	716	+	ENST00000233596.3	3'UTR
chr19	1554241	1554753	ZNF281_ChIPseq_peak_35409	1	*	chr19	1554667	1555561	894	-	ENST00000402693.4	3'UTR
chr19	1610560	1610821	ZNF281_ChIPseq_peak_35420	1	*	chr19	1609292	1611705	2413	-	ENST00000262965.5	3'UTR
chr19	1776126	1776416	ZNF281_ChIPseq_peak_35472	1	*	chr19	1775444	1780987	5543	+	ENST00000382349.4	3'UTR
chr19	1776618	1776957	ZNF281_ChIPseq_peak_35473	1	*	chr19	1775444	1780987	5543	+	ENST00000382349.4	3'UTR
chr19	1779691	1780157	ZNF281_ChIPseq_peak_35474	1	*	chr19	1775444	1780987	5543	+	ENST00000382349.4	3'UTR
chr19	1784614	1784824	ZNF281_ChIPseq_peak_35475	1	*	chr19	1784817	1784945	128	-	ENST00000531925.1	3'UTR
chr19	1788794	1789131	ZNF281_ChIPseq_peak_35476	1	*	chr19	1788895	1789119	224	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477a	1	*	chr19	1789359	1789613	254	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477a	1	*	chr19	1789888	1789988	100	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477a	1	*	chr19	1790755	1790831	76	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477b	1	*	chr19	1789359	1789613	254	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477b	1	*	chr19	1789888	1789988	100	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477b	1	*	chr19	1790755	1790831	76	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477c	1	*	chr19	1789359	1789613	254	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477c	1	*	chr19	1789888	1789988	100	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477c	1	*	chr19	1790755	1790831	76	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477d	1	*	chr19	1789359	1789613	254	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477d	1	*	chr19	1789888	1789988	100	-	ENST00000531925.1	3'UTR
chr19	1789333	1791005	ZNF281_ChIPseq_peak_35477d	1	*	chr19	1790755	1790831	76	-	ENST00000531925.1	3'UTR
chr19	1795568	1796356	ZNF281_ChIPseq_peak_35479a	1	*	chr19	1795873	1795986	113	-	ENST00000531925.1	3'UTR
chr19	1795568	1796356	ZNF281_ChIPseq_peak_35479a	1	*	chr19	1796075	1796264	189	-	ENST00000531925.1	3'UTR
chr19	1795568	1796356	ZNF281_ChIPseq_peak_35479b	1	*	chr19	1795873	1795986	113	-	ENST00000531925.1	3'UTR
chr19	1795568	1796356	ZNF281_ChIPseq_peak_35479b	1	*	chr19	1796075	1796264	189	-	ENST00000531925.1	3'UTR
chr19	1795568	1796356	ZNF281_ChIPseq_peak_35479c	1	*	chr19	1795873	1795986	113	-	ENST00000531925.1	3'UTR
chr19	1795568	1796356	ZNF281_ChIPseq_peak_35479c	1	*	chr19	1796075	1796264	189	-	ENST00000531925.1	3'UTR
chr19	1805863	1806421	ZNF281_ChIPseq_peak_35480	1	*	chr19	1805886	1805957	71	-	ENST00000531925.1	3'UTR
chr19	1805863	1806421	ZNF281_ChIPseq_peak_35480	1	*	chr19	1806095	1806507	412	-	ENST00000531925.1	3'UTR
chr19	1806771	1807257	ZNF281_ChIPseq_peak_35481	1	*	chr19	1807166	1807265	99	-	ENST00000531925.1	3'UTR
chr19	1851346	1852966	ZNF281_ChIPseq_peak_35496a	1	*	chr19	1852399	1854457	2058	-	ENST00000250916.4	3'UTR
chr19	1851346	1852966	ZNF281_ChIPseq_peak_35496b	1	*	chr19	1852399	1854457	2058	-	ENST00000250916.4	3'UTR
chr19	1851346	1852966	ZNF281_ChIPseq_peak_35496c	1	*	chr19	1852399	1854457	2058	-	ENST00000250916.4	3'UTR
chr19	1851346	1852966	ZNF281_ChIPseq_peak_35496d	1	*	chr19	1852399	1854457	2058	-	ENST00000250916.4	3'UTR
chr19	1877313	1877776	ZNF281_ChIPseq_peak_35504	1	*	chr19	1876975	1877424	449	-	ENST00000591351.1	3'UTR
chr19	1877313	1877776	ZNF281_ChIPseq_peak_35504	1	*	chr19	1877506	1877686	180	-	ENST00000591351.1	3'UTR
chr19	1925643	1926281	ZNF281_ChIPseq_peak_35513a	1	*	chr19	1924283	1926016	1733	+	ENST00000316097.8	3'UTR
chr19	1925643	1926281	ZNF281_ChIPseq_peak_35513b	1	*	chr19	1924283	1926016	1733	+	ENST00000316097.8	3'UTR
chr19	1985023	1985613	ZNF281_ChIPseq_peak_35528	1	*	chr19	1985446	1986486	1040	-	ENST00000255608.4	3'UTR
chr19	2037873	2038191	ZNF281_ChIPseq_peak_35541	1	*	chr19	2037480	2039611	2131	-	ENST00000250896.3	3'UTR
chr19	2038905	2039089	ZNF281_ChIPseq_peak_35542	1	*	chr19	2037480	2039611	2131	-	ENST00000250896.3	3'UTR
chr19	2101412	2101908	ZNF281_ChIPseq_peak_35563	1	*	chr19	2100992	2102171	1179	-	ENST00000355272.6	3'UTR
chr19	2230893	2231076	ZNF281_ChIPseq_peak_35587	1	*	chr19	2229791	2232577	2786	+	ENST00000398665.3	3'UTR
chr19	2231361	2231538	ZNF281_ChIPseq_peak_35588	1	*	chr19	2229791	2232577	2786	+	ENST00000398665.3	3'UTR
chr19	2275001	2275386	ZNF281_ChIPseq_peak_35599a	1	*	chr19	2274630	2275678	1048	-	ENST00000342063.3	3'UTR
chr19	2275001	2275386	ZNF281_ChIPseq_peak_35599b	1	*	chr19	2274630	2275678	1048	-	ENST00000342063.3	3'UTR
chr19	2428314	2429189	ZNF281_ChIPseq_peak_35626a	1	*	chr19	2428163	2430908	2745	-	ENST00000325327.3	3'UTR
chr19	2428314	2429189	ZNF281_ChIPseq_peak_35626b	1	*	chr19	2428163	2430908	2745	-	ENST00000325327.3	3'UTR
chr19	2429433	2429661	ZNF281_ChIPseq_peak_35627	1	*	chr19	2428163	2430908	2745	-	ENST00000325327.3	3'UTR
chr19	2712920	2714793	ZNF281_ChIPseq_peak_35668a	1	*	chr19	2714564	2717207	2643	-	ENST00000323469.4	3'UTR
chr19	2712920	2714793	ZNF281_ChIPseq_peak_35668b	1	*	chr19	2714564	2717207	2643	-	ENST00000323469.4	3'UTR
chr19	2712920	2714793	ZNF281_ChIPseq_peak_35668c	1	*	chr19	2714564	2717207	2643	-	ENST00000323469.4	3'UTR
chr19	2712920	2714793	ZNF281_ChIPseq_peak_35668d	1	*	chr19	2714564	2717207	2643	-	ENST00000323469.4	3'UTR
chr19	2712920	2714793	ZNF281_ChIPseq_peak_35668e	1	*	chr19	2714564	2717207	2643	-	ENST00000323469.4	3'UTR
chr19	3123391	3123586	ZNF281_ChIPseq_peak_35738	1	*	chr19	3121177	3124002	2825	+	ENST00000078429.4	3'UTR
chr19	3163327	3163659	ZNF281_ChIPseq_peak_35746	1	*	chr19	3163017	3163767	750	+	ENST00000262958.3	3'UTR
chr19	3295400	3295718	ZNF281_ChIPseq_peak_35766	1	*	chr19	3293332	3296334	3002	+	ENST00000541430.2	3'UTR
chr19	3463018	3465142	ZNF281_ChIPseq_peak_35795a	1	*	chr19	3462767	3469215	6448	+	ENST00000589123.1	3'UTR
chr19	3463018	3465142	ZNF281_ChIPseq_peak_35795b	1	*	chr19	3462767	3469215	6448	+	ENST00000589123.1	3'UTR
chr19	3463018	3465142	ZNF281_ChIPseq_peak_35795c	1	*	chr19	3462767	3469215	6448	+	ENST00000589123.1	3'UTR
chr19	3463018	3465142	ZNF281_ChIPseq_peak_35795d	1	*	chr19	3462767	3469215	6448	+	ENST00000589123.1	3'UTR
chr19	3463018	3465142	ZNF281_ChIPseq_peak_35795e	1	*	chr19	3462767	3469215	6448	+	ENST00000589123.1	3'UTR
chr19	3463018	3465142	ZNF281_ChIPseq_peak_35795f	1	*	chr19	3462767	3469215	6448	+	ENST00000589123.1	3'UTR
chr19	3467967	3468664	ZNF281_ChIPseq_peak_35796a	1	*	chr19	3462767	3469215	6448	+	ENST00000589123.1	3'UTR
chr19	3467967	3468664	ZNF281_ChIPseq_peak_35796b	1	*	chr19	3462767	3469215	6448	+	ENST00000589123.1	3'UTR
chr19	3535639	3535802	ZNF281_ChIPseq_peak_35808	1	*	chr19	3534834	3538328	3494	+	ENST00000441788.2	3'UTR
chr19	3536607	3536752	ZNF281_ChIPseq_peak_35809	1	*	chr19	3534834	3538328	3494	+	ENST00000441788.2	3'UTR
chr19	3536951	3537197	ZNF281_ChIPseq_peak_35810	1	*	chr19	3534834	3538328	3494	+	ENST00000441788.2	3'UTR
chr19	3537888	3538140	ZNF281_ChIPseq_peak_35811	1	*	chr19	3534834	3538328	3494	+	ENST00000441788.2	3'UTR
chr19	3805117	3805397	ZNF281_ChIPseq_peak_35876	1	*	chr19	3804021	3805946	1925	-	ENST00000262961.4	3'UTR
chr19	4038195	4038667	ZNF281_ChIPseq_peak_35910	1	*	chr19	4037873	4039384	1511	+	ENST00000262971.2	3'UTR
chr19	4038869	4039074	ZNF281_ChIPseq_peak_35911	1	*	chr19	4037873	4039384	1511	+	ENST00000262971.2	3'UTR
chr19	4045387	4045907	ZNF281_ChIPseq_peak_35914	1	*	chr19	4044361	4047749	3388	-	ENST00000322357.4	3'UTR
chr19	4325227	4325669	ZNF281_ChIPseq_peak_35963	1	*	chr19	4325212	4325305	93	-	ENST00000599736.1	3'UTR
chr19	4325227	4325669	ZNF281_ChIPseq_peak_35963	1	*	chr19	4325392	4325542	150	-	ENST00000599736.1	3'UTR
chr19	4326537	4327349	ZNF281_ChIPseq_peak_35964	1	*	chr19	4326938	4327004	66	-	ENST00000599736.1	3'UTR
chr19	4326537	4327349	ZNF281_ChIPseq_peak_35964	1	*	chr19	4327120	4327223	103	-	ENST00000599736.1	3'UTR
chr19	4326537	4327349	ZNF281_ChIPseq_peak_35964	1	*	chr19	4327312	4327382	70	-	ENST00000599736.1	3'UTR
chr19	4328095	4328801	ZNF281_ChIPseq_peak_35966a	1	*	chr19	4328671	4328806	135	-	ENST00000599736.1	3'UTR
chr19	4328095	4328801	ZNF281_ChIPseq_peak_35966b	1	*	chr19	4328671	4328806	135	-	ENST00000599736.1	3'UTR
chr19	4329558	4330223	ZNF281_ChIPseq_peak_35967a	1	*	chr19	4329957	4330058	101	-	ENST00000599736.1	3'UTR
chr19	4329558	4330223	ZNF281_ChIPseq_peak_35967b	1	*	chr19	4329957	4330058	101	-	ENST00000599736.1	3'UTR
chr19	4501856	4502164	ZNF281_ChIPseq_peak_35995	1	*	chr19	4501922	4502213	291	+	ENST00000590872.1	3'UTR
chr19	4502426	4502592	ZNF281_ChIPseq_peak_35996	1	*	chr19	4502203	4504470	2267	-	ENST00000301286.3	3'UTR
